id,data_urls,authority_type,authority_name,program_title,program_url,item,technology_if_selected_other,short_description.en,program_status,program_start_raw,program_end_raw,payment_methods,rebate_value,amount.type,amount.number,amount.unit,amount.minimum,amount.maximum,amount.representative,bonus_description,equipment_standards_restrictions,equipment_capacity_restrictions,contractor_restrictions,income_restrictions,tax_filing_status_restrictions,owner_status,other_restrictions,stacking_details,financing_details,editorial_notes
CO-382,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_outdoor_equipment,,Rebate for 25% of the cost up to $150 for walk-behind mower or bicycles,active,1/1/2023,12/31/2023,rebate,25% of the cost up to $150,percent,0.25,,,150,,,,,,,,"homeowner, renter","*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-383,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_outdoor_equipment,,Rebate for 25% of the cost up to $250 for electric snow blowers,active,1/1/2023,12/31/2023,rebate,25% of the cost up to $250,percent,0.25,,,250,,,,,,,,"homeowner, renter","*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-384,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_outdoor_equipment,,"Rebate for 25% of the cost up to $50 for electric leaf blower, pruner, trimmer and power washer",active,1/1/2023,12/31/2023,rebate,25% of the cost up to $50,percent,0.25,,,50,,,,,,,,"homeowner, renter","*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-385,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_outdoor_equipment,,Rebate for 25% of the cost up to $100 for electric chainsaws,active,1/1/2023,12/31/2023,rebate,25% of the cost up to $100,percent,0.25,,,100,,,,,,,,"homeowner, renter","*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-386,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_outdoor_equipment,,"Rebate for 25% of the cost up to $1,000 for electric riding mowers",active,1/1/2023,12/31/2023,rebate,25% of the cost up to $1000,percent,0.25,,,1000,,,,,,,,"homeowner, renter","*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-387,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_outdoor_equipment,,Rebate for 25% of the cost up to $25 for additional batteries purchased with or for qualifying equipment,active,1/1/2023,12/31/2023,rebate,25% of the cost up to $25,percent,0.25,,,25,,,,,,,,"homeowner, renter","*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-388,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_stove,,"Up to $350 rebate for induction cooktops/ranges (measuring 30"" or larger), depending on previous fuel source.",active,1/1/2023,12/31/2023,rebate,"$100 if moving from electric to induction
$350 if moving from gas to induction or if putting induction in new construction",dollar_amount,350,,100,350,,,,,,,,homeowner,"*Replacement of gas units with induction require verification of gas cooktop/range.
""*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.""",,,
CO-389,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,heat_pump_clothes_dryer,,$180 rebate per heat pump clothes dryer,active,1/1/2023,12/31/2023,rebate,$180,dollar_amount,180,,,,,,,,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-390,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,geothermal_heating_installation,,$850 rebate per ton for new installations of ground source heat pumps,active,1/1/2023,12/31/2023,rebate,$850,dollars_per_unit,850,ton,,,,,Energy Star rated,,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-391,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,geothermal_heating_installation,,$425 rebate per ton for existing unit replacements of ground source heat pumps,active,1/1/2023,12/31/2023,rebate,$425,dollars_per_unit,425,ton,,,,,Energy Star rated,,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-392,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,heat_pump_water_heater,,$100 rebate per unit for ground source heat pump powered water heaters,active,1/1/2023,12/31/2023,rebate,$100,dollar_amount,100,,,,,,,,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-393,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,heat_pump_air_conditioner_heater,,"$675 rebate for non-Cold-Climate Air Source Heat Pumps less than or equal to 2 tons, $1800 for greater than 2 tons",active,1/1/2023,12/31/2023,rebate,"$675 rebate if less than or equal to 2 tons, $1800 for greater than 2 tons",dollar_amount,1800,,675,1800,,,">=15 SEER and >=9.0 HSPF or, >=14.3 SEER2 and >=7.6 HSPF2. Less than or equal to 2 tons
$675, greater than 2 tons $1800.",,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-394,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,heat_pump_air_conditioner_heater,,"$1000 rebate for Cold-Climate Air Source Heat Pumps less than or equal to 2 tons, $2400 for greater than 2 tons (Tier 2)",active,1/1/2023,12/31/2023,rebate,"$1000 rebate if less than or equal to 2 tons, $2400 for greater than 2 tons",dollar_amount,2400,,1000,2400,,,">=16 SEER and >=10.00 HSPF or, >= 15.2 SEER2 and >=8.5 HSPF2. Variable
speed compressor or 3 stage minimum. Less than or equal to 2 tons $1000, greater than 2 tons
$2400.",,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-395,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,smart_thermostat,,$50 rebate per smart thermostat (limit 2),active,1/1/2023,12/31/2023,rebate,$50 rebate per smart thermostat (limit 2),dollar_amount,50,,50,100,,,,,,,,homeowner,"*Must be WiFi and have learning capabilities.
*Limit 2 smart thermostats per account
""*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.""",,,
CO-396,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,heat_pump_water_heater,,$375 rebate per unit for ENERGY STAR heat pump water heaters,active,1/1/2023,12/31/2023,rebate,$375 per unit,dollar_amount,375,,,,,,,30 gallon minimum,,,,homeowner,"""*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.""",,,
CO-397,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_vehicle_charger,,"50% rebate up to $500 non-managed or $1,000 for member system managed Level 2 EC Chargers",active,1/1/2023,12/31/2023,rebate,"50% rebate up to $500 if non-managed or $1,000 for member system managed",percent,0.5,,,1000,,,,,,,,homeowner,"""*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.""",,,
CO-398,https://www.hea.coop/sites/hea/files/documents/RebateSheet.pdf,utility,Highline Electric Association,Rebate Program,https://www.hea.coop/rebates,electric_vehicle_charger,,"50% rebate up to $7,500 for DC Fast Chargers",active,1/1/2023,12/31/2023,rebate,"50% up to $3,000 for 50-75kW peak output or $5,000 for 763-149kW & $7,500 for 150kW+",percent,0.5,,,7500,,,,,,,,homeowner,"*For new product purchases only. Requests must be made within 90 days of purchase.
*You MUST provide an itemized sales receipt showing the model number and proof of payment.",,,
CO-399,https://www.kcelectric.coop/rebates,utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_clothes_dryer,,$90 rebate for Energy Star Certified Heat Pump Clothes Dryer,active,,,rebate,$90 per unit,dollar_amount,90,,,,,,Energy Star Certified,,,,,homeowner,"*Applies only to equipment purchased by the consumer or a state authorized low-income weatherization provider.*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions",,,
CO-400,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,electric_thermal_storage_and_slab,Electric Thermal Storage,$16/kW incentive for Controlled Off-Peak Heating,active,,,rebate,$16/kW,dollars_per_unit,16,kilowatt,,,,,Units must be controlled by timers or a master control system,,,,,homeowner,"*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions",,,
CO-401,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,electric_thermal_storage_and_slab,Electric Thermal Storage,$12/kW incentive for Heated Floors,active,,,rebate,$12/kW,dollars_per_unit,12,kilowatt,,,,,Units must be controlled by timers or a master control system,,,,,homeowner,"*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions",,,
CO-402,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_air_conditioner_heater,,$675 rebate for Tier 1 - Efficient Air Source Heat Pump (<= 2 tons) up to 50% costs.,active,,,rebate,$675 (not to exceed 50% equipment cost),percent,0.5,,,675,,,"Required HSPF >= 9.0 and SEER >= 15
and AHRI certified",<= 2 tons,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor); 
*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-403,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_air_conditioner_heater,,$1800 rebate for Tier 1 - Efficient Air Source Heat Pump (> 2 tons) up to 50% costs.,active,,,rebate,$1800 (not to exceed 50% equipment cost),percent,0.5,,,1800,,,"Required HSPF >= 9.0 and SEER >= 15
and AHRI certified",> 2 tons,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor)
*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-404,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_air_conditioner_heater,,$1000 rebate for Tier 2 - Cold-Climate Certified Air Source Heat Pump (<= 2 tons) up to 50% costs.,active,,,rebate,$1000 (not to exceed 50% equipment cost),percent,0.5,,,1000,,,"HSPF >= 10.0 and SEER >= 16; variable speed compressor or a minimum of 3 stages
and AHRI certified",<= 2 tons,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor); 
*Credits must be requested within 90 days of installation
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-405,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_air_conditioner_heater,,$2400 rebate for Tier 2 - Cold-Climate Certified Air Source Heat Pump (> 2 tons) up to 50% costs.,active,,,rebate,$2400 (not to exceed 50% equipment cost),percent,0.5,,,2400,,,"HSPF >= 10.0 and SEER >= 16; variable speed compressor or a minimum of 3 stages
and AHRI certified",> 2 tons,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor); 
**Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-406,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_air_conditioner_heater,,Up to $2400 or 50% costs for Air-to-Water Heat pumps. Rebates will be taken on a case-by-case basis; contact program staff to learn more.,active,,,rebate,$2400 (not to exceed 50% equipment cost),percent,0.5,,,2400,,,,,,,,homeowner,"*Please include manufacturer, product model number, the rated capacity/size (in tons) and any efficiency specifications available.
*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-407,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,geothermal_heating_installation,,$500 per ton rebate for new geothermal systems,active,,,rebate,$500 per ton,dollars_per_unit,500,ton,,,,,,,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor); 
*Back-up and/or hot water storage tanks associated with a
desuperheater are not eligible for additional
rebates
**Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-408,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,geothermal_heating_installation,,$250 per ton rebate for replacement geothermal systems,active,,,rebate,$250 per ton,dollars_per_unit,250,ton,,,,,,,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor); 
*Back-up and/or hot water storage tanks associated with a
desuperheater are not eligible for additional
rebates
*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.ns.",,,
CO-409,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_water_heater,,$100 rebate for ground source heat pump powered hot water,active,,,rebate,$100 per unit,dollar_amount,100,,,,,,,,,,,homeowner,"*Attachments- receipts (including breakout of equipment and labor); 
*Back-up and/or hot water storage tanks associated with a
desuperheater are not eligible for additional
rebates
**Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-410,"https://www.kcelectric.coop/rebates
https://www.kcelectric.coop/sites/default/files/files/documents/Air%20Source%20Heat%20Pump%20and%20Heat%20Coils%20Rev%202.pdf",utility,K.C. Electric Association,Rebates,https://www.kcelectric.coop/rebates,heat_pump_water_heater,,$350 rebate for EnergyStar certified Heat Pump Water Heater,active,,,rebate,$350 per unit,dollar_amount,350,,,,,,Must be EnergyStar certified,30-gallon tank minimum,,,,homeowner,"*A unit serving as backup for another source such as solar water heating or ground-source heat pump does not qualify.
*Must attach itemized receipt and EnergyStar certified model number
*Credits must be requested within 90 days of installation.
*Any question please call George Ehlers -Manager Member Services-719-743-2431 regarding any rebate questions.",,,
CO-411,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_outdoor_equipment,,"25% of cost, up to $150 rebate for Electric Mowers & Snowblowers",active,,,account_credit,"25% of cost, up to $150",percent,0.25,,,150,,,"*New equipment only. 
*Battery or corded equipment.",,,,,"homeowner, renter","*New equipment only
*Battery or corded equipment
*Electric mowers can include riding or walk-behind mowers
*$50 minimum purchase price
*Receipt or invoice required with submittal (within 90 days of purchase)
*Maximum rebate: $300 per member
*Limit of 1 product from each category.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-412,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_outdoor_equipment,,"25% of cost, up to $50 rebate for Electric trimmers, pruners, leaf blowers and power-washers",active,,,account_credit,"25% of cost, up to $50",percent,0.25,,,50,,,"*New equipment only. 
*Battery or corded equipment.",,,,,"homeowner, renter","*New equipment only
Battery or corded equipment
Electric mowers can include riding or walk-behind mowers
$50 minimum purchase price
Receipt or invoice required with submittal (within 90 days of purchase)
Maximum rebate: $300 per member
*Limit of 1 product from each category.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-413,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_outdoor_equipment,,"25% of cost, up to $100 rebate for Electric chainsaws",active,,,account_credit,"25% of cost, up to $100",percent,0.25,,,100,,,"*New equipment only. 
*Battery or corded equipment.",,,,,"homeowner, renter","*New equipment only
Battery or corded equipment
Electric mowers can include riding or walk-behind mowers
$50 minimum purchase price
Receipt or invoice required with submittal (within 90 days of purchase)
Maximum rebate: $300 per member
*Limit of 1 product from each category.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.
",,,
CO-414,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,ebike,,"25% of cost, up to $150 rebate for Electric Bicycles",active,,,account_credit,"25% of cost, up to $150",percent,0.25,,,150,,,"*New equipment only. 
*Battery or corded equipment.",,,,,"homeowner, renter","*New equipment only
Battery or corded equipment
Electric mowers can include riding or walk-behind mowers
$50 minimum purchase price
Receipt or invoice required with submittal (within 90 days of purchase)
Maximum rebate: $300 per member
*Limit of 1 product from each category.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-415,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_outdoor_equipment,,"Up to $5,000 rebate per forklift for Electric Forklifts",active,,,account_credit,"Up to $5,000 per forklift",dollar_amount,5000,,,,,,*New equipment only.,,,,,"homeowner, renter","*Limited funds for this rebate.
*New equipment only
Battery or corded equipment
Electric mowers can include riding or walk-behind mowers
$50 minimum purchase price
Receipt or invoice required with submittal (within 90 days of purchase)
Maximum rebate: $300 per member
*Limit of 1 product from each category.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-416,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_outdoor_equipment,,"Up to $1,500 rebate for Electric Pallet Jacks",active,,,account_credit,"Up to $1,500",dollar_amount,1500,,,,,,*New equipment only.,,,,,"homeowner, renter","*Limited funds, $20K rebate budget cap.
*New equipment only
Battery or corded equipment
Electric mowers can include riding or walk-behind mowers
$50 minimum purchase price
Receipt or invoice required with submittal (within 90 days of purchase)
Maximum rebate: $300 per member
*Limit of 1 product from each category.
**Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-417,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_outdoor_equipment,,"50% of cost, up to $25 rebate for power equipment batteries",active,,,account_credit,"50% of cost, up to $25",percent,0.5,,,25,,,"*New equipment only. 
*Battery or corded equipment.",,,,,"homeowner, renter","*Receipt or invoice required with submittal (within 90 days of purchase)
*Maximum rebate: $300 per member
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-418,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,heat_pump_water_heater,,$350 per unit rebate for Heat-Pump Water Heater,active,,,account_credit,$350 per unit,dollar_amount,350,,,,,,Must be Energy-Star rated.,,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-419,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,non_heat_pump_clothes_dryer,Electric clothes dryer,$30 rebate for Electric Clothes Dryers,active,,,account_credit,$30,dollar_amount,30,,,,,,,,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-420,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,heat_pump_clothes_dryer,,"$90 rebate for Vent-less, hybrid heat pump Electric Clothes Dryers",active,,,account_credit,$90,dollar_amount,90,,,,,,,,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-421,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_stove,,$100 per unit rebate for electric-to-induction replacement Induction Cooktops/Ranges (30-inch or larger),active,,,account_credit,$100 per unit,dollar_amount,100,,,,,,Must be electric-to-induction replacement.,,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-422,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,electric_stove,,$350 per unit rebate for gas-to-induction replacement or new construction Induction Cooktops/Ranges (30-inch or larger),active,,,account_credit,$350 per unit,dollar_amount,350,,,,,,Must be gas-to-induction replacement or new construction.,,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-423,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,heat_pump_air_conditioner_heater,,"$675 rebate up to 50% of equipment costs for tier 1 air-source heat pumps (HSPF 9, SEER 15) of 2-ton or smaller",active,,,account_credit,675 up to 50% of equipment costs,percent,0.5,,,675,,,"HSPF 9, SEER 15",2-ton or smaller,,,,homeowner,"*Accounts may be eligible for more than one rebate depending on project scope or building type and will be handled on a case-by-case basis with a rebate limit cap of $20,000.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-424,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,heat_pump_air_conditioner_heater,,"$1,800 rebate up to 50% of equipment costs for tier 1 air-source heat pumps (HSPF 9, SEER 15) larger than 2 tons",active,,,account_credit,"$1,800 up to 50% of equipment costs",percent,0.5,,,1800,,,"HSPF 9, SEER 15",Larger than 2 tons,,,,homeowner,"*Accounts may be eligible for more than one rebate depending on project scope or building type and will be handled on a case-by-case basis with a rebate limit cap of $20,000.
*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
CO-425,https://www.mpei.com/rebates,utility,Mountain Parks Electric,Rebates,https://www.mpei.com/rebates,heat_pump_air_conditioner_heater,,"$1,000 per ton rebate for tier 2 air-source heat pumps (HSPF 10, SEER 16) up to 6 tons, not to exceed 50% of equipment costs",active,,,account_credit,"$1,000 per ton up to 50% of equipment costs",percent,0.5,,,6000,,,"HSPF 10, SEER 16",Up to 6 tons,,,,homeowner,"*Submit receipts with appliance/lighting model and brand name and efficiency data to MPE within 90 days of purchase or 90 days of delivery/installation date .  Receipts can be mailed to MPE's Granby office, delivered in person at either the Granby or Walden offices or emailed to cmichalowski@mpei.com.  Rebates are typically processed within 60 days and applied as a credit to your MPE account.",,,
